0.0,0.0
0.10101010101,0.000408121620243
0.20202020202,0.00163248648097
0.30303030303,0.00367309458219
0.40404040404,0.00652994592389
0.505050505051,0.0102030405061
0.606060606061,0.0146923783287
0.707070707071,0.0199979593919
0.808080808081,0.0261197836955
0.909090909091,0.0330578512397
1.0101010101,0.0408121620243
1.11111111111,0.0493827160494
1.21212121212,0.058769513315
1.31313131313,0.068972553821
1.41414141414,0.0799918375676
1.51515151515,0.0918273645546
1.61616161616,0.104479134782
1.71717171717,0.11794714825
1.81818181818,0.132231404959
1.91919191919,0.147331904908
2.0202020202,0.163248648097
2.12121212121,0.179981634527
2.22222222222,0.197530864198
2.32323232323,0.215896337108
2.42424242424,0.23507805326
2.52525252525,0.255076012652
2.62626262626,0.275890215284
2.72727272727,0.297520661157
2.82828282828,0.31996735027
2.92929292929,0.343230282624
3.0303030303,0.367309458219
3.13131313131,0.392204877053
3.23232323232,0.417916539129
3.33333333333,0.444444444444
3.43434343434,0.471788593001
3.53535353535,0.499948984797
3.63636363636,0.528925619835
3.73737373737,0.558718498112
3.83838383838,0.589327619631
3.93939393939,0.620752984389
4.0404040404,0.652994592389
4.14141414141,0.686052443628
4.24242424242,0.719926538108
4.34343434343,0.754616875829
4.44444444444,0.79012345679
4.54545454545,0.826446280992
4.64646464646,0.863585348434
4.74747474747,0.901540659116
4.84848484848,0.940312213039
4.94949494949,0.979900010203
5.05050505051,1.02030405061
5.15151515152,1.06152433425
5.25252525253,1.10356086114
5.35353535354,1.14641363126
5.45454545455,1.19008264463
5.55555555556,1.23456790123
5.65656565657,1.27986940108
5.75757575758,1.32598714417
5.85858585859,1.3729211305
5.9595959596,1.42067136007
6.06060606061,1.46923783287
6.16161616162,1.51862054892
6.26262626263,1.56881950821
6.36363636364,1.61983471074
6.46464646465,1.67166615651
6.56565656566,1.72431384553
6.66666666667,1.77777777778
6.76767676768,1.83205795327
6.86868686869,1.887154372
6.9696969697,1.94306703398
7.07070707071,1.99979593919
7.17171717172,2.05734108764
7.27272727273,2.11570247934
7.37373737374,2.17488011427
7.47474747475,2.23487399245
7.57575757576,2.29568411387
7.67676767677,2.35731047852
7.77777777778,2.41975308642
7.87878787879,2.48301193756
7.9797979798,2.54708703194
8.08080808081,2.61197836955
8.18181818182,2.67768595041
8.28282828283,2.74420977451
8.38383838384,2.81154984185
8.48484848485,2.87970615243
8.58585858586,2.94867870625
8.68686868687,3.01846750332
8.78787878788,3.08907254362
8.88888888889,3.16049382716
8.9898989899,3.23273135394
9.09090909091,3.30578512397
9.19191919192,3.37965513723
9.29292929293,3.45434139374
9.39393939394,3.52984389348
9.49494949495,3.60616263647
9.59595959596,3.68329762269
9.69696969697,3.76124885216
9.79797979798,3.84001632486
9.89898989899,3.91960004081
10.0,4.0
